COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
Greene,0010,6 McDonald,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,0
Greene,0010,6 McDonald,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Greene,0010,6 McDonald,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,637,2,Phil Bredesen,Democratic,155,3,Trudy A. Austin,Independent,0,4,John Carico,Independent,2,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,1,8,Kris L. Todd,Independent,2,,,,,,,,
Greene,0010,6 McDonald,0011,1,0,0,United States House of Representatives District 1,2018-11-06,State General,1,Phil Roe,Republican,670,2,Marty Olsen,Democratic,103,3,Michael D. Salyer,Independent,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0010,6 McDonald,0015,01,0,0,Tennessee Senate District 1,2018-11-06,State General,1,Steve Southerland,Republican,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0010,6 McDonald,0017,05,0,0,Tennessee House of Representatives District 5,2018-11-06,State General,1,David B. Hawk,Republican,13,2,Park Overall,Democratic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0010,6 McDonald,0017,11,0,0,Tennessee House of Representatives District 11,2018-11-06,State General,1,Jeremy Faison,Republican,630,2,Vincyl Fitzgerald II,Democratic,97,3,"Carl R. Eggers, Sr.",Independent,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0011,6 Mosheim,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,1424,2,Karl Dean,Democratic,330,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,6,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,2,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Greene,0011,6 Mosheim,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,2,14,Yvonne Neubert,Independent,1,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Greene,0011,6 Mosheim,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Greene,0011,6 Mosheim,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,1285,2,Phil Bredesen,Democratic,432,3,Trudy A. Austin,Independent,9,4,John Carico,Independent,5,5,Dean Hill,Independent,10,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,3,8,Kris L. Todd,Independent,6,,,,,,,,
Greene,0011,6 Mosheim,0011,1,0,0,United States House of Representatives District 1,2018-11-06,State General,1,Phil Roe,Republican,1436,2,Marty Olsen,Democratic,275,3,Michael D. Salyer,Independent,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0011,6 Mosheim,0015,01,0,0,Tennessee Senate District 1,2018-11-06,State General,1,Steve Southerland,Republican,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0011,6 Mosheim,0017,05,0,0,Tennessee House of Representatives District 5,2018-11-06,State General,1,David B. Hawk,Republican,1413,2,Park Overall,Democratic,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0012,5 Middle School,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,461,2,Karl Dean,Democratic,185,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,2,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Greene,0012,5 Middle School,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,1,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Greene,0012,5 Middle School,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Greene,0012,5 Middle School,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,421,2,Phil Bredesen,Democratic,217,3,Trudy A. Austin,Independent,5,4,John Carico,Independent,0,5,Dean Hill,Independent,2,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Greene,0012,5 Middle School,0011,1,0,0,United States House of Representatives District 1,2018-11-06,State General,1,Phil Roe,Republican,463,2,Marty Olsen,Democratic,154,3,Michael D. Salyer,Independent,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0012,5 Middle School,0015,01,0,0,Tennessee Senate District 1,2018-11-06,State General,1,Steve Southerland,Republican,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0012,5 Middle School,0017,05,0,0,Tennessee House of Representatives District 5,2018-11-06,State General,1,David B. Hawk,Republican,469,2,Park Overall,Democratic,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0013,5 Nolachuckey,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,498,2,Karl Dean,Democratic,100,3,Mark CoonRippy Brown,Independent,0,4,Sherry L. Clark,Independent,1,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Greene,0013,5 Nolachuckey,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,0
Greene,0013,5 Nolachuckey,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Greene,0013,5 Nolachuckey,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,458,2,Phil Bredesen,Democratic,142,3,Trudy A. Austin,Independent,1,4,John Carico,Independent,0,5,Dean Hill,Independent,1,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,0,,,,,,,,
Greene,0013,5 Nolachuckey,0011,1,0,0,United States House of Representatives District 1,2018-11-06,State General,1,Phil Roe,Republican,486,2,Marty Olsen,Democratic,94,3,Michael D. Salyer,Independent,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0013,5 Nolachuckey,0015,01,0,0,Tennessee Senate District 1,2018-11-06,State General,1,Steve Southerland,Republican,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0013,5 Nolachuckey,0017,11,0,0,Tennessee House of Representatives District 11,2018-11-06,State General,1,Jeremy Faison,Republican,489,2,Vincyl Fitzgerald II,Democratic,78,3,"Carl R. Eggers, Sr.",Independent,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0014,1 Ottway,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,723,2,Karl Dean,Democratic,187,3,Mark CoonRippy Brown,Independent,4,4,Sherry L. Clark,Independent,4,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Greene,0014,1 Ottway,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,1,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Greene,0014,1 Ottway,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Greene,0014,1 Ottway,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,688,2,Phil Bredesen,Democratic,226,3,Trudy A. Austin,Independent,4,4,John Carico,Independent,1,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Greene,0014,1 Ottway,0011,1,0,0,United States House of Representatives District 1,2018-11-06,State General,1,Phil Roe,Republican,726,2,Marty Olsen,Democratic,167,3,Michael D. Salyer,Independent,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0014,1 Ottway,0015,01,0,0,Tennessee Senate District 1,2018-11-06,State General,1,Steve Southerland,Republican,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0014,1 Ottway,0017,05,0,0,Tennessee House of Representatives District 5,2018-11-06,State General,1,David B. Hawk,Republican,717,2,Park Overall,Democratic,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0015,5 South Greene,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,573,2,Karl Dean,Democratic,113,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,0,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Greene,0015,5 South Greene,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Greene,0015,5 South Greene,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Greene,0015,5 South Greene,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,512,2,Phil Bredesen,Democratic,164,3,Trudy A. Austin,Independent,2,4,John Carico,Independent,0,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Greene,0015,5 South Greene,0011,1,0,0,United States House of Representatives District 1,2018-11-06,State General,1,Phil Roe,Republican,560,2,Marty Olsen,Democratic,101,3,Michael D. Salyer,Independent,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,0015,5 South Greene,0015,01,0,0,Tennessee Senate District 1,2018-11-06,State General,1,Steve Southerland,Republican,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
