COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
Williamson,0031,11-3,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,602,2,Jason Brantley Martin,Democratic,212,3,Constance M. Every,Independent,1,4,John Gentry,Independent,7,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Williamson,0031,11-3,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0031,11-3,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,544,2,No,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0031,11-3,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,614,2,No,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0031,11-3,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,644,2,No,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0031,11-3,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,575,2,No,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0031,11-3,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,609,2,Odessa Kelly,Democratic,203,3,Steven J. Hooper,Independent,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0031,11-3,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0031,11-3,0017,65,0,0,Tennessee House of Representatives District 65,2022-11-08,State General,1,Sam Whitson,Republican,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,1587,2,Jason Brantley Martin,Democratic,827,3,Constance M. Every,Independent,6,4,John Gentry,Independent,20,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,3,10,Rick Tyler,Independent,4
Williamson,0032,12-1,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,1594,2,No,,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,1772,2,No,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,1961,2,No,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,1589,2,No,,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,1587,2,Odessa Kelly,Democratic,792,3,Steven J. Hooper,Independent,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0032,12-1,0017,65,0,0,Tennessee House of Representatives District 65,2022-11-08,State General,1,Sam Whitson,Republican,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,451,2,Jason Brantley Martin,Democratic,263,3,Constance M. Every,Independent,2,4,John Gentry,Independent,0,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Williamson,0033,12-2,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,498,2,No,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,556,2,No,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,601,2,No,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,456,2,No,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0011,5,0,0,United States House of Representatives District 5,2022-11-08,State General,1,Andy Ogles,Republican,424,2,Heidi Campbell,Democratic,279,3,Derrick Brantley,Independent,2,4,Daniel Cooper,Independent,1,5,Rick Shannon,Independent,0,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0033,12-2,0017,61,0,0,Tennessee House of Representatives District 61,2022-11-08,State General,1,Gino Bulso,Republican,427,2,Steven Cervantes,Democratic,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,2810,2,Jason Brantley Martin,Democratic,1195,3,Constance M. Every,Independent,15,4,John Gentry,Independent,18,5,Basil Marceaux,Independent,3,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,5,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,1
Williamson,0034,12-3,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,2,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,2775,2,No,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,2995,2,No,,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,3219,2,No,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,2696,2,No,,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0011,5,0,0,United States House of Representatives District 5,2022-11-08,State General,1,Andy Ogles,Republican,2695,2,Heidi Campbell,Democratic,1256,3,Derrick Brantley,Independent,45,4,Daniel Cooper,Independent,9,5,Rick Shannon,Independent,16,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0034,12-3,0017,63,0,0,Tennessee House of Representatives District 63,2022-11-08,State General,1,Jake McCalmon,Republican,2788,2,Kisha Davis,Democratic,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0002,2-6 Church of Christ,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,328,2,Jason Brantley Martin,Democratic,100,3,Constance M. Every,Independent,4,4,John Gentry,Independent,2,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
McMinn,0010,TCAT,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0010,TCAT,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,281,2,No,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0010,TCAT,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,264,2,No,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0010,TCAT,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,282,2,No,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0010,TCAT,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,194,2,No,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0010,TCAT,0011,3,0,0,United States House of Representatives District 3,2022-11-08,State General,1,Chuck Fleischmann,Republican,301,2,Meg Gorman,Democratic,86,3,Thomas M. Rumba,Independent,2,4,Rick Tyler,Independent,6,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0010,TCAT,0015,01,0,0,Tennessee Senate District 1,2022-11-08,State General,1,J. Adam Lowe,Republican,301,2,Patricia Waters,Democratic,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0010,TCAT,0017,23,0,0,Tennessee House of Representatives District 23,2022-11-08,State General,1,Mark Cochran,Republican,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,854,2,Jason Brantley Martin,Democratic,209,3,Constance M. Every,Independent,10,4,John Gentry,Independent,62,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,2,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
McMinn,0011,Courthouse,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,831,2,No,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,753,2,No,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,843,2,No,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,681,2,No,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0011,3,0,0,United States House of Representatives District 3,2022-11-08,State General,1,Chuck Fleischmann,Republican,891,2,Meg Gorman,Democratic,224,3,Thomas M. Rumba,Independent,4,4,Rick Tyler,Independent,14,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0015,01,0,0,Tennessee Senate District 1,2022-11-08,State General,1,J. Adam Lowe,Republican,894,2,Patricia Waters,Democratic,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0011,Courthouse,0017,23,0,0,Tennessee House of Representatives District 23,2022-11-08,State General,1,Mark Cochran,Republican,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0012,North City,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,650,2,Jason Brantley Martin,Democratic,181,3,Constance M. Every,Independent,4,4,John Gentry,Independent,47,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,2,7,Alfred O'Neil,Independent,2,8,Deborah Rouse,Independent,4,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,1
McMinn,0012,North City,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0012,North City,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,633,2,No,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0012,North City,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,567,2,No,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0012,North City,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,650,2,No,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0012,North City,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,503,2,No,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0012,North City,0011,3,0,0,United States House of Representatives District 3,2022-11-08,State General,1,Chuck Fleischmann,Republican,667,2,Meg Gorman,Democratic,203,3,Thomas M. Rumba,Independent,4,4,Rick Tyler,Independent,12,,,,,,,,,,,,,,,,,,,,,,,,
McMinn,0012,North City,0015,01,0,0,Tennessee Senate District 1,2022-11-08,State General,1,J. Adam Lowe,Republican,659,2,Patricia Waters,Democratic,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,281,2,Jason Brantley Martin,Democratic,656,3,Constance M. Every,Independent,9,4,John Gentry,Independent,5,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,2
Knox,0001,06 Green School,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,513,2,No,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0002,1-2 Cottage Grove,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0002,1-2 Cottage Grove,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,455,2,No,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0002,1-2 Cottage Grove,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,372,2,No,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0002,1-2 Cottage Grove,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,395,2,No,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0002,1-2 Cottage Grove,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,349,2,No,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,718,2,No,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,843,2,No,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,474,2,No,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,287,2,Mark Harmon,Democratic,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0015,07,0,0,Tennessee Senate District 7,2022-11-08,State General,1,Richard M. Briggs,Republican,309,2,Bryan Langan,Democratic,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,241,2,Sam McKenzie,Democratic,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0001,06 Green School,0017,90,0,0,Tennessee House of Representatives District 90,2022-11-08,State General,1,"David ""Pozy"" Poczobut",Republican,11,2,Gloria Johnson,Democratic,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,19,2,Jason Brantley Martin,Democratic,65,3,Constance M. Every,Independent,3,4,John Gentry,Independent,0,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0002,09 Eternal Life Harvest,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,37,2,No,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,56,2,No,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,70,2,No,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,36,2,No,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,18,2,Mark Harmon,Democratic,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0015,07,0,0,Tennessee Senate District 7,2022-11-08,State General,1,Richard M. Briggs,Republican,20,2,Bryan Langan,Democratic,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0002,09 Eternal Life Harvest,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,14,2,Sam McKenzie,Democratic,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,1059,2,Jason Brantley Martin,Democratic,341,3,Constance M. Every,Independent,10,4,John Gentry,Independent,10,5,Basil Marceaux,Independent,3,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,3,10,Rick Tyler,Independent,2
Gibson,0002,2-6 Church of Christ,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0002,2-6 Church of Christ,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,287,2,No,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0002,2-6 Church of Christ,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,273,2,No,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0002,2-6 Church of Christ,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,279,2,No,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0002,2-6 Church of Christ,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,239,2,No,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0002,2-6 Church of Christ,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,313,2,Lynnette P. Williams,Democratic,102,3,James Hart,Independent,5,4,Ronnie Henley,Independent,2,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Gibson,0002,2-6 Church of Christ,0017,79,0,0,Tennessee House of Representatives District 79,2022-11-08,State General,1,Brock Martin,Republican,270,2,Thomas Jefferson,Democratic,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,948,2,No,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,902,2,No,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,1023,2,No,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,882,2,No,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0011,4,0,0,United States House of Representatives District 4,2022-11-08,State General,1,Scott DesJarlais,Republican,1029,2,Wayne Steele,Democratic,312,3,Clyde Benson,Independent,20,4,Tharon Chandler,Independent,2,5,David Leighton Jones,Independent,5,6,"Joseph ""Krishnadas"" Magyer",Independent,3,7,Mike Winton,Independent,25,,,,,,,,,,,,
Franklin,0001,1-1 Annex,0017,39,0,0,Tennessee House of Representatives District 39,2022-11-08,State General,1,Iris Rudder,Republican,1063,2,Bruce Manuel,Democratic,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0002,2-1 Clark Memorial,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,1188,2,Jason Brantley Martin,Democratic,338,3,Constance M. Every,Independent,8,4,John Gentry,Independent,13,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,2,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,3
Franklin,0002,2-1 Clark Memorial,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0002,2-1 Clark Memorial,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,1064,2,No,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0002,2-1 Clark Memorial,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,1004,2,No,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0002,2-1 Clark Memorial,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,1103,2,No,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0002,2-1 Clark Memorial,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,971,2,No,,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0002,2-1 Clark Memorial,0011,4,0,0,United States House of Representatives District 4,2022-11-08,State General,1,Scott DesJarlais,Republican,1151,2,Wayne Steele,Democratic,326,3,Clyde Benson,Independent,9,4,Tharon Chandler,Independent,4,5,David Leighton Jones,Independent,5,6,"Joseph ""Krishnadas"" Magyer",Independent,7,7,Mike Winton,Independent,24,,,,,,,,,,,,
Franklin,0002,2-1 Clark Memorial,0017,39,0,0,Tennessee House of Representatives District 39,2022-11-08,State General,1,Iris Rudder,Republican,1169,2,Bruce Manuel,Democratic,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,0003,3-1 Broadview,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,590,2,Jason Brantley Martin,Democratic,99,3,Constance M. Every,Independent,1,4,John Gentry,Independent,8,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,2,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Franklin,0003,3-1 Broadview,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
